x,y,harb,pt_graph,code_area,landscapes_code,landscape_norm,landscape_alpha,wind,wind_norm,wind_alpha,sst,sst_norm,sst_alpha,salinity,salinity_norm,salinity_alpha,nitrogen,nitrogen_norm,nitrogen_alpha,phosphorus,phosphorus_norm,phosphorus_alpha,oxygen,oxygen_norm,oxygen_alpha,dissolvedcarbon,dissolvedcarbon_norm,dissolvedcarbon_alpha,bathymetry
14.2681,53.9491,0,14,0,52,0.0810868682727153,133.558720955297,12,0.0295149412294603,-9.78179334775976,12,0.0359747210307791,37.6769388564547,20,0.0277952452762594,7.56560580963779,75.5182800292969,0.041183998235019,81.2806688760917,2.5905294418335,0.0440805439937094,94.6652319512825,0,0.0468009563996854,152.096713582858,1,0.0783508219622084,47.6132034223935,-10
14.3896,53.9542,0,15,0,52,0.0657383828593672,97.2184084316671,12,0.0689533420031416,34.2213208318704,12,0.0689667999056227,85.314000790556,20,0.0254658905835712,22.6523124294614,62.121753692627,0.061690629149507,127.229742451092,1.91727221012115,0.0673741641359529,128.605335479321,0,0.0713461540958764,61.5188903937095,1,0.0622463600962238,138.106338007598,-9
13.8429,53.992,0,16,0,0,0.0702317397002359,115.41293562998,12,0.0420284107187948,27.4653893091357,12,0.0670659222820423,44.8001374646994,20,0.0541847927130494,75.8267050308169,113.958671569824,0.0359598313669756,98.5609579871055,3.74808955192566,0.0643338564355123,37.5921518570857,0,0.0321293710195248,43.0504410692879,1,0.034547926637073,126.023409742641,-1
13.9644,53.9976,0,17,0,0,0.050235089552357,92.9171351726436,12,0.069995818210641,102.176556380549,12,0.0473471508678348,27.2593007138739,20,0.0443018632114429,37.2597953054181,123.570808410645,0.098775075867999,41.1058055016096,3.65951299667358,0.0187511585725574,89.5905010723083,0,0.0194940538809385,105.719753870067,1,0.0526248854021229,52.0651352938481,1
14.2073,54.0084,0,18,0,52,0.08002224751236,15.7337742516541,12,0.0301486431227409,57.1000836874307,12,0.0661829206861934,115.247952219073,20,0.0465960331525809,82.0124066061698,46.1124877929688,0.0406520534792671,68.8466456952116,1.32706093788147,0.0226665199664011,124.679874078637,0,0.0916261617975962,116.559965844448,1,0.0346204626413452,56.273977850149,-12
14.3288,54.0136,0,19,0,52,0.041751533343713,134.970018705545,12,0.0563141007231636,133.08018205078,12,0.0315640609658651,185.304054344555,20,0.0466892521564361,53.3734159797831,43.4916801452637,0.0269200048517738,84.6556319951582,1.24290823936462,0.0404219787630703,117.454898713233,0,0.0764076674752903,20.081400094605,1,0.0519701390432575,126.063687793216,-12
14.4503,54.0187,0,20,0,52,0.0364361612032483,-21.8005624580571,12,0.0845288980419512,157.382454776395,12,0.047129709144832,61.5086454159277,20,0.0309911113021437,102.414997058428,36.3625144958496,0.0625433238480876,115.858228922335,1.05702447891235,0.0501990520324616,134.046212932655,0,0.0220374805296067,92.6832311436458,1,0.0503810854712373,111.872109695584,-12
14.5719,54.0237,0,21,0,52,0.0982683786867039,129.497291353528,12,0.0896383992305515,53.4460788309954,12,0.0402712803931514,157.552747548834,20,0.0496916498751099,90.8510764853237,32.6032562255859,0.0387063746545773,149.343502648414,1.07592761516571,0.0523671485422413,199.196738835623,0,0.0530578600750329,55.4924398986916,1,0.0838346279967565,111.020887630254,-10
14.6935,54.0285,0,22,0,51,0.0359902210914875,31.7507550746831,12,0.0607500944591937,135.383176826428,12,0.118118501250102,59.4221034444668,20,0.0559118508131587,82.7174537711454,93.1316986083984,0.0401741398013362,83.9279786854671,2.80191445350647,0.0756383130321219,75.933668262555,0,0.0491861366511463,137.76483035585,1,0.0230216886539805,127.237990495793,-10
13.9177,54.0574,0,23,0,0,0.0584111468441166,164.755101708892,12,0.0833027126579993,94.7335474623947,12,0.0556428847375647,146.466645819001,20,0.0558522974067848,124.538271082591,107.35693359375,0.0158872855619581,100.163957651,3.19995427131653,0.0461407239952132,13.7502278359987,0,0.0308123543206537,36.0097428219779,1,0.0366164834405447,139.469743450455,1
14.0395,54.063,0,24,0,52,0.0688963299406854,91.1963037737271,12,0.0460167475954592,122.200996134162,12,0.0660607046818636,105.794387121766,20,0.0464033246408723,131.034355565,62.8787841796875,0.0654651255053438,65.1495822152045,1.83536267280579,0.0500295046131605,49.7623539118866,0,0.0645312505491714,59.8861541722243,1,0.059623769944681,73.0977172466715,-6
14.1613,54.0684,0,25,0,52,0.0427263288945986,74.5925270838496,12,0.0363491394081671,87.0424569793172,12,0.0432579150095636,132.074172981293,20,0.0304768775142179,116.164740679625,32.3856735229492,0.0507436149983002,67.5540204536444,0.916531682014465,0.0364689307371076,121.802047962586,0,0.0852000631951656,40.8631542993816,1,0.0160915248982802,136.616837847357,-14
14.2832,54.0736,0,26,0,52,0.0445562758181192,157.631638677144,12,0.019681943158098,72.7873600580563,12,0.0377690928217105,107.287327670161,20,0.0483161266645928,96.1470203004443,27.3675060272217,0.0444554184597828,124.562861633428,0.746076345443726,0.0441713397100631,40.6081940508353,0,0.0494025563625735,76.4487273106924,1,0.0768469240510076,134.116125716362,-13
14.4051,54.0788,0,27,0,52,0.0361643670884514,83.2613778004723,12,0.0614810095446892,116.378929520888,12,0.0521562415673122,26.0378046399365,20,0.0408309533871173,156.263179653712,21.2603893280029,0.0345946406086227,11.8608644087535,0.655817925930023,0.0887573053906829,67.0531634632987,0,0.0461643851210508,109.142997699191,1,0.053353246747256,61.145586549506,-13
14.527,54.0838,0,28,0,52,0.0659851449124476,-12.1524085961848,12,0.047836958601377,148.437410409908,12,0.0289630531750537,115.830041216792,20,0.0540490068248674,68.572733538017,12.0711135864258,0.0502474814390074,51.9129382943577,0.508548617362976,0.0389836892772315,18.6725699298274,0,0.0655077934415072,54.9595631453379,1,0.0501490899976155,33.1872191595442,-11
14.6489,54.0887,0,29,0,52,0.0426144812238326,76.4042541067293,12,0.0249439191684289,98.856219406624,12,0.0215432281133914,8.12128553102175,20,0.0410912044290288,57.6843988068723,12.0849676132202,0.033669923134848,109.301607397761,0.502537786960602,0.0693515242417748,5.15339191226326,0,0.086625600049948,42.4829696981587,1,0.0657203369444134,49.7511021653969,-12
14.7709,54.0935,0,30,0,52,0.0353661944941078,96.9687987765456,12,0.0700853770284696,51.3386883027491,12,0.0342996926507201,77.8303366927095,20,0.0903896212664648,71.4703118959148,36.7453079223633,0.0368724083993657,83.8932538139771,0.976088762283325,0.064106878562103,69.4653781224541,0,0.0612344244729091,59.547519355403,1,0.0347711264878026,79.3475790744821,-12
14.8929,54.0982,0,31,0,52,0.0498806012814923,120.543561690314,12,0.0594630906498839,104.852951975963,12,0.0325670043125376,55.5604736264341,20,0.0486702389130256,120.020576717039,42.2123680114746,0.0491321858236748,84.3483908585473,1.2616913318634,0.0382450551119002,55.4542340579516,0,0.0358262255064226,100.969493394677,1,0.0859916795298108,166.080469053314,-12
15.015,54.1027,0,32,0,51,0.0438094020259736,100.158935328072,12,0.0322404062512635,28.085562972407,12,0.0162317409427128,164.616245809701,20,0.0411246808895172,87.5575046194144,35.6318969726562,0.0181171161072483,120.02886184338,1.26165592670441,0.0194214088091689,154.108603238553,0,0.0235333157467259,124.703214983322,1,0.072058552838348,189.611580389665,-12
11.3081,53.971,0,33,0,52,0.0813651669124568,15.149343490022,12,0.0612488979343674,126.437689089622,12,0.0562485881481154,71.5391818111621,20,0.0338358430541221,85.2559215846108,23.2236347198486,0.0407865951577698,120.604480548446,1.01193606853485,0.02970745385114,98.6445616828598,0,0.0452338077265785,82.7782240825565,1,0.0953825209493243,134.549483952427,-9
11.4291,53.9792,0,34,0,0,0.0385403825552378,86.16250959681,12,0.0489128067611706,121.169860114636,12,0.0455212170086134,43.1329281542163,20,0.0687492424816134,123.35052369603,15.5139217376709,0.0517813749856587,130.239919675609,1.12383949756622,0.0662909974255811,24.9527900376827,0,0.060297844820223,95.3650093441057,1,0.100690655133617,100.301081520384,2
13.8568,54.1166,0,35,0,52,0.080709146505549,57.1251461350186,12,0.0330850674829725,24.8166741338471,12,0.0700293802053612,14.6632090473678,20,0.0579839350785179,103.670565851977,54.3082618713379,0.0759711155556577,136.741129249857,1.69121742248535,0.0348975855357199,25.3279611687303,0,0.0680664984258388,86.8173040074481,1,0.0290121358983466,108.218422962643,-3
13.9785,54.1222,0,36,0,52,0.067663895399973,80.8347190834258,12,0.0513456435807239,102.905356838098,12,0.070947287989888,133.749566028516,20,0.0853704347673029,55.9807755621212,53.6884231567383,0.0417285263382158,94.4567069368126,1.62196373939514,0.100781156230495,125.888265877808,0,0.0321457488229673,80.2970620263055,1,0.0376458299700132,68.223958290401,-12
14.1004,54.1277,0,37,0,52,0.0332722030931585,130.811945049887,12,0.0757687790190374,98.0483929286221,12,0.113741211395098,81.8650866654517,20,0.0761695870091558,116.086140376252,34.0253257751465,0.0437102130622555,119.689103700451,1.01689469814301,0.0384110428941105,93.5118046396681,0,0.0474240180362689,59.7150871160924,1,0.0292327720130399,136.066931555647,-12
14.2222,54.133,0,38,0,52,0.0207436054338151,77.036477029957,12,0.0439249973024932,32.2795538935078,12,0.0459609148141098,120.325559912972,20,0.0215756912449786,97.3640394966831,23.7260265350342,0.0536651376603965,44.0831489529936,0.699123203754425,0.0427902958021234,132.484124894065,0,0.0221057567401756,115.205693173495,1,0.0570738977168311,99.5933996558388,-13
14.3441,54.1382,0,39,0,52,0.028075600438603,58.1419444435153,12,0.0946994786570499,41.8908260371382,12,0.0315688444777196,51.6531821800771,20,0.031436463256123,30.7542883631254,19.9449939727783,0.0468363015847932,113.562621555038,0.629916071891785,0.0383024002628529,89.5460219612615,0,0.0784427829123088,102.895194990272,1,0.0481647493477775,58.0492245675595,-13
14.466,54.1433,0,40,0,52,0.0281535123622863,153.644128322734,12,0.0554372981603821,40.8811064115857,12,0.0425320665637477,64.7767112968702,20,0.0438022217086875,96.222036098583,14.8966331481934,0.0641877468996037,95.4164496131045,0.571326017379761,0.0457114087808657,110.644435858045,0,0.0521657222465134,84.7809828350139,1,0.0536659333497147,137.892642492685,-12
14.5879,54.1483,0,41,0,52,0.0862889664729957,128.933867097058,12,0.0602960265050954,27.2592185364232,12,0.0451996236811175,76.5537643717525,20,0.0847324828609542,22.608495219545,11.4714469909668,0.0515515936570819,128.916506394366,0.521637499332428,0.0316054073786393,98.5262119576351,0,0.0448629803640201,115.548361369211,1,0.0104296838707292,79.4918145841794,-14
14.7099,54.1531,0,42,0,52,0.0503247375793613,80.6041730404442,12,0.0460202089441527,116.04425794679,12,0.107034417023464,96.5241178078671,20,0.056816302332608,143.117860192683,20.251293182373,0.0385967016194861,155.70406784986,0.700246572494507,0.0495628429019545,88.3428777842793,0,0.083975964200946,100.593565830958,1,0.0447601944681053,75.7838142950042,-13
14.8319,54.1578,0,43,0,52,0.0524445903098818,83.6490122070615,12,0.0586468852940325,82.6223509358434,12,0.0416803435299767,143.946675052225,20,0.0710829011589691,120.139501231393,34.1154365539551,0.068480266273809,92.1677335202145,1.07824945449829,0.0555345061521227,88.707287861685,0,0.0355985782149592,60.8499088274145,1,0.0547601576108191,141.547332853804,-16
14.9539,54.1624,0,44,0,52,0.093924452285145,114.540480348759,12,0.0459836042466893,122.304142641988,12,0.0554774970196417,91.4330109667138,20,0.0584828054966138,30.9594894717845,35.2715911865234,0.0695823649636426,93.5602618279688,1.22714686393738,0.063825727774421,21.812715922138,0,0.0621673479211346,96.498848188085,1,0.0575614200531639,128.599025766352,-17
15.0759,54.1669,0,45,0,52,0.055166342092631,78.847126323631,12,0.0778362598073859,109.633940726729,12,0.0754236869698639,70.5534373719784,20,0.049594977379871,91.3865644184,32.5789375305176,0.0534611594816449,113.184253300322,1.23550939559937,0.0697191384671798,113.316231934655,0,0.0419883540879203,59.7617968641832,1,0.0468429414754678,78.7929593831271,-17
15.198,54.1712,0,46,0,52,0.0291692309543985,94.4763337467885,12,0.0558511646454775,117.391343082483,12,0.0359408345409177,112.724994777001,20,0.0177167455337421,122.730602812414,31.8235263824463,0.0417480978614384,81.3709062816122,1.2291065454483,0.0966833447497388,127.83298644634,0,0.057911212962067,54.3625636353351,1,0.0426501327547073,53.9550523832892,-10
15.3201,54.1755,0,47,0,52,0.0351285872699059,120.990551471131,12,0.0436657327205713,54.6038327642829,12,0.0474688445750695,106.498775400354,20,0.0478665594635151,50.7908643714713,31.2877254486084,0.0425162853907541,101.331146080198,1.17787766456604,0.0817171241760773,-1.43399619680542,0,0.0763608988682791,40.7211251309225,1,0.062181925200175,68.3075600306945,-11
15.4422,54.1796,0,48,0,52,0.0494270088804277,70.8697867326948,12,0.0427935043464066,80.2853745384426,12,0.0530006789043664,33.5427872847108,20,0.0380422531162118,29.1509751606962,26.0171604156494,0.0411764768286299,84.1272802424996,0.931051135063171,0.0507692787237827,106.78602753929,0,0.108794764864383,81.6366337161096,1,0.0555334885083076,77.0797210041182,-11
10.8902,54.004,0,49,0,54,0.0628024566537825,33.2394020545202,12,0.0463366174337176,135.695902947236,12,0.0502856521252085,85.5955032460781,20,0.0277344313483421,106.560922652132,19.7571487426758,0.0547511919584126,77.4225643248795,0.672886610031128,0.0641984341445502,47.0948004798199,0,0.0477075282184528,91.2272557160891,1,0.0555656966283679,135.913905896563,-5
11.0114,54.0126,0,50,0,54,0.0487960439957644,173.94452851915,12,0.0338070558186861,98.3410794420884,12,0.0417025542790047,99.9889160360339,20,0.0365833508880589,165.057838024146,19.8240413665771,0.0429155756065756,66.5957856897469,0.6713507771492,0.0234718199457611,89.9712008437458,0,0.0425984346180714,62.8036819857658,1,0.0675926285669717,108.721561206499,-17
11.1325,54.021,0,51,0,54,0.0911400734594181,44.7395162278364,12,0.0490204920100399,94.3701510534937,12,0.0414772036018577,129.468242881177,20,0.0512679551517102,110.350238860898,18.8824119567871,0.0233771781392628,117.779128965167,0.731810748577118,0.0386636262810019,81.430448958365,0,0.0812191358621141,84.7686096413987,1,0.0440735118383496,25.8889346547085,-8
11.2538,54.0294,0,52,0,54,0.0307867230910865,50.8399250218797,12,0.0665548140778258,99.8770521622118,12,0.0197088060223519,23.6192652958421,20,0.0229753620157098,115.740698191684,19.0154857635498,0.0287266394508261,144.862075629352,0.803650319576263,0.0307348563373481,132.497101251967,0,0.0265556383340049,86.1597947605853,1,0.036998136836339,120.293411063165,-19
11.375,54.0376,0,53,0,52,0.103895194437008,137.693833743257,12,0.0622323787536902,35.2309635069491,12,0.0331722945763629,103.710600800006,20,0.0632713679771465,101.941707331992,22.2036838531494,0.0935074829846068,74.6268578926057,0.77980375289917,0.0324994001074769,94.066828304263,0,0.0348271708753516,57.7237322535752,1,0.0500294121207064,107.629977317266,-8
11.4964,54.0457,0,54,0,52,0.025282773842947,80.1974144330752,12,0.0330802702689676,71.4988176227936,12,0.0680652117302616,22.2942088325146,20,0.0688748062843749,31.4142593425032,46.5631217956543,0.0580793946020227,73.8554420485124,1.19583582878113,0.0565641341374346,85.6306665245808,0,0.0297468774029731,84.757843544886,1,0.0671988015487071,186.353319542688,-4
13.4435,54.1587,0,55,0,0,0.0528511451162481,69.6568367712505,12,0.0709147326043376,29.0984760640684,12,0.0367219590224531,66.4311255162159,20,0.0349789249482295,135.881083887196,41.9590835571289,0.0387923772951813,68.5774640268455,1.3151330947876,0.0509728026265025,111.148524360784,0,0.0671702254818585,63.3551531561591,1,0.0628606258933831,89.9766126188952,-4
13.5655,54.1647,0,56,0,0,0.0611715197290797,159.160718891018,12,0.0664494217788559,101.209258511853,12,0.0589744386515481,81.8478625718107,20,0.0532506150733408,63.1996650133402,39.7498626708984,0.0623967740226862,87.9010667887506,1.2349146604538,0.0783009326407313,117.601390982578,0,0.04012308068705,113.998406611779,1,0.0682993819912754,21.9698006925912,-9
13.6876,54.1706,0,57,0,0,0.0529764540298615,199.452270065451,12,0.065970414701574,77.3874949737807,12,0.0916533320384676,68.8769856293237,20,0.0444666823898235,106.262788949777,48.222469329834,0.0483878574481273,79.9747971812341,1.63627099990845,0.0528624947027008,41.2081113256342,0,0.0519218359923077,70.8135438316904,1,0.0535417986639255,140.814077187151,-1
13.9318,54.182,0,58,0,52,0.0389718824344728,85.3323036936942,12,0.0588370530399963,71.1893306319348,12,0.0497852000400888,99.9151441977694,20,0.0423831095013441,29.6796974644431,39.6300621032715,0.075346429383947,125.053881924937,1.24777400493622,0.0605734009369429,52.6525205864959,0,0.0389406547854825,50.7225222902984,1,0.0650299886721073,78.6556612054143,-12
14.0539,54.1876,0,59,0,52,0.0501166466591825,103.834517354352,12,0.0350962255177976,98.2482784487402,12,0.0331004044285153,134.786635464254,20,0.0431115879159483,134.075802186335,31.8814792633057,0.0413885932941936,48.3767624989355,0.986340165138245,0.0770631661899783,83.5836682915511,0,0.0340656118479153,149.2989548622,1,0.0654308096043498,60.3866784670109,-10
14.1761,54.193,0,60,0,52,0.0327669064001778,85.3199678711076,12,0.0680228484510562,52.0084195580983,12,0.0376667969113534,39.2891370852712,20,0.0801575278120422,25.7076264381613,24.7470817565918,0.048587508494594,62.4648505674768,0.773380041122437,0.0244239206968456,112.219558249809,0,0.0325028945035924,81.413376426013,1,0.0489982312426312,125.229751218022,-13
14.2984,54.1982,0,61,0,52,0.0417742694189075,73.6146937804855,12,0.0569495003369817,116.144064630604,12,0.0952333735810711,127.545683170189,20,0.0543616887306736,66.1082670495384,21.1330890655518,0.0479672357815427,90.6762418908517,0.69943767786026,0.0383965729728087,101.48740021556,0,0.0406566705078513,34.8831328440476,1,0.0501307174459059,60.8052939486042,-13
14.4206,54.2034,0,62,0,52,0.0448771172147794,110.392387593224,12,0.071166288996305,98.468403363256,12,0.0401499054046347,86.4485066034123,20,0.0627102600786513,116.355969190799,18.6213073730469,0.0485288693061416,103.83286221841,0.693585991859436,0.0630188655007373,59.6880302230443,0,0.0444264314230173,73.9930425624704,1,0.061778433860654,128.225356599496,-10
14.5429,54.2084,0,63,0,52,0.0361788475777758,40.1721445072006,12,0.0611362010092681,87.5725151981047,12,0.0403789981597876,61.372148511732,20,0.0422441700331921,100.407052494163,17.9807109832764,0.0428451638917499,56.0983516925368,0.716503620147705,0.0790176192966646,72.5777371805366,0,0.072470710732381,98.4029678826323,1,0.036949071728139,88.5701614928265,-13
14.6652,54.2133,0,64,0,52,0.060424981990748,37.3277294593073,12,0.0352402383467723,44.9688725168742,12,0.0796745280790198,154.500490877308,20,0.0415692321978347,82.671108732194,22.2650489807129,0.0242957228087664,82.592512488035,0.829543650150299,0.0733917773952015,83.9860508599209,0,0.0561211049343896,102.172609119733,1,0.0556721556187279,40.7127934479558,-14
14.7876,54.2181,0,65,0,52,0.0435876469901186,141.3803261908,12,0.03358376904596,170.691476973947,12,0.0757513078916969,68.8874968710169,20,0.0876004106322106,22.9182374410698,29.5613327026367,0.0746205505068092,85.0066494478153,1.02561068534851,0.10425877744005,96.4181852968669,0,0.0446314998075824,111.440462623207,1,0.0506455545140666,4.83110172264031,-16
14.91,54.2227,0,66,0,52,0.0555138357363953,73.9578800326024,12,0.0580890576204232,119.448399805835,12,0.133253368997706,141.092014014928,20,0.106347474550826,89.9854528204258,32.667163848877,0.0556067127130533,135.930739556142,1.15302574634552,0.0659636065292521,52.0204854158791,0,0.022040700526887,-5.39222875529133,1,0.0489885328550621,87.1764929090853,-15
15.0324,54.2273,0,67,0,52,0.0201514060160131,86.6803479185402,12,0.0267372807839677,110.441298694837,12,0.0739476933935877,73.0331809393727,20,0.14694609064977,42.0666258612515,31.8416080474854,0.033462432301405,77.1385766263532,1.17028903961182,0.0375575347341497,83.404187452492,0,0.0337887217669435,158.697962633016,1,0.0278588248038018,39.6889002941612,-15
15.1548,54.2317,0,68,0,52,0.0316632334178008,58.0133374876428,12,0.0223886455939125,99.606416938986,12,0.0807517751751438,64.6428653177967,20,0.0746010010541375,14.1389817301046,30.2306861877441,0.0735774994638233,152.001586446846,1.13750553131104,0.0711425683091439,112.449741115971,0,0.0483723637046576,92.7386361288497,1,0.0372417104914329,65.4831401588543,-12
15.2772,54.2359,0,69,0,52,0.0354457875062192,129.688675030743,12,0.0391210162818279,-23.9569319691512,12,0.0277731070519134,91.6998034582259,20,0.053155685226446,101.21828555197,28.4354629516602,0.0974013471013083,73.6540361908864,1.05909931659698,0.0517230336073847,78.6444989642576,0,0.0801013383340581,123.607524095165,1,0.0477680670049242,142.576920188107,-14
15.3997,54.2401,0,70,0,52,0.0648226356625914,127.133970457569,12,0.0189491760775171,171.389942160531,12,0.0811993786630175,45.2693346841463,20,0.038527136137934,32.7608704930741,24.8724193572998,0.0443954192558336,112.555979084458,0.901773154735565,0.0521528187807391,80.6882864694855,0,0.125578755767743,98.1627866933219,1,0.073648738707159,76.9632364799595,-11
15.5222,54.2441,0,71,0,52,0.019041176163891,97.626308929963,12,0.047425842742354,-27.5683075308743,12,0.029204024067815,197.894732621373,20,0.0349785807200701,29.6606645083434,22.3356018066406,0.044897520301298,111.784379991595,0.798507392406464,0.0560970741331237,201.169918449054,0,0.120270434519684,125.774659574324,1,0.0720907998656902,64.9279547406668,-15
15.6447,54.248,0,72,0,52,0.0852580342676503,165.37758662543,12,0.049111331824918,81.8086223324106,12,0.0440821053405932,37.3988287646864,20,0.0716643314931041,71.6122667261733,23.3214206695557,0.0874121053784522,80.516169283331,0.80515193939209,0.0436176574433942,94.4383992185239,0,0.0445651363690527,95.810665768834,1,0.0346486095458383,144.595463995625,-12
15.7673,54.2518,0,73,0,52,0.0752666324248795,79.0439760976787,12,0.055993254656967,79.2216011786245,12,0.0996751084952385,83.3278265929958,20,0.0424764634273905,72.5389537847809,23.0661544799805,0.0277011296413991,60.6830740270865,0.659931778907776,0.0465996000436313,58.9716941113092,0,0.0823656446206341,121.896089200026,1,0.0672752254677939,81.6997869081301,-12
15.8899,54.2555,0,74,0,52,0.0478539934455819,66.789870909037,12,0.054859548610551,100.319109567641,12,0.0314238681978447,88.8960045620349,20,0.0248086181558587,142.201574586301,23.662504196167,0.0333489624395408,119.082489226096,0.498655557632446,0.0280796682303369,55.4808993237051,0,0.0450950735200259,36.826481208722,1,0.0585832602687101,103.196453638984,-4
16.0125,54.259,0,75,0,52,0.0397797519217858,169.104258473838,12,0.0461231582093261,112.665113303158,12,0.0698124837299326,58.4771888984363,20,0.0469828878574446,-2.83501737241102,40.7605667114258,0.0688546374975983,43.0048945045776,1.69484090805054,0.0499719585286694,20.9411856888302,0,0.0702334630055662,153.026025956342,1,0.0705861055740074,43.33319498794,-10
19.3278,54.3071,0,76,0,53,0.069812725220003,111.429044718257,12,0.0355609753385722,111.130164357565,12,0.0503015444988087,71.3729864869698,20,0.0439536186033289,153.085953234304,96.8303070068359,0.0664324692881224,105.021900326387,2.35504722595215,0.0704972860980132,33.6747019768193,0,0.0714472220503296,50.165665075682,1,0.0241297201709097,93.3528007967062,1
